скорость ПП колеса,скорость ПЛ колеса,заданный момент двигателя,реализованный момент двигателя,ток Фазной Обмотки,ток Обмотки Возбуждения,температура тягового двигателя,температура инвертора,скорость двигателя,мощность двигателя,напряжение ТАБ высокое ,ток батареи ТАБ,time
0.0,0.0,38.0,37.5,91.41,16.61,46.25,35.0,0.0,0.0,350.3,-8.7,15:45:57.139398
0.0,0.0,38.0,37.5,91.41,17.84,46.25,35.0,0.0,0.0,350.3,-8.7,15:45:57.579645
0.0,0.0,38.0,37.5,91.41,16.61,46.25,35.0,0.0,0.0,350.3,-8.7,15:45:58.015838
0.0,0.0,0.0,37.5,91.41,16.61,46.25,35.0,0.0,0.0,350.3,-8.7,15:45:58.453806
0.0,0.0,0.0,0.0,0.0,0.55,46.25,35.0,10.49,0.0,350.3,-8.7,15:45:58.888295
0.0,0.0,0.0,0.0,0.0,0.14,47.5,35.0,11.18,0.0,350.3,-8.7,15:45:59.322637
0.0,0.0,0.0,0.0,0.0,0.0,47.5,35.0,4.6,0.0,350.3,-8.7,15:45:59.758190
0.0,0.0,0.0,0.0,0.0,0.0,48.75,35.0,0.01,0.0,350.3,-8.7,15:46:00.240766
0.0,0.0,0.0,0.0,0.0,0.0,48.75,35.0,0.0,0.0,350.3,-8.7,15:46:00.676540
0.0,0.0,0.0,0.0,0.0,0.0,48.75,35.0,0.0,0.0,350.3,-8.7,15:46:01.111124
0.0,0.0,0.0,11.72,30.47,5.08,48.75,35.0,0.91,0.0,350.3,-8.7,15:46:01.593735
0.0,0.0,12.0,11.72,30.47,6.73,48.75,35.0,8.9,0.0,350.3,-8.7,15:46:02.075557
0.0,0.0,14.0,13.28,30.47,6.73,47.5,35.0,8.99,0.0,350.3,-8.7,15:46:02.512374
0.0,0.0,18.0,16.41,40.63,8.24,47.5,35.0,0.51,0.0,350.3,-8.7,15:46:02.950694
0.0,0.0,17.0,15.62,35.55,8.24,47.5,35.0,0.0,0.0,350.3,-8.7,15:46:03.402121
0.0,0.0,19.0,17.19,40.63,8.37,47.5,35.0,0.0,0.0,350.3,-8.7,15:46:03.838070
0.0,0.0,25.0,23.44,55.86,10.43,46.25,35.0,0.0,0.0,350.3,-8.7,15:46:04.276420
0.0,0.0,28.0,26.56,66.02,12.49,46.25,35.0,0.0,0.0,350.3,-8.7,15:46:04.761831
0.0,0.0,31.0,30.47,76.17,14.55,46.25,35.0,0.0,0.0,350.3,-8.7,15:46:05.198114
0.0,0.0,34.0,33.59,81.25,14.82,46.25,35.0,0.0,0.0,350.3,-8.7,15:46:05.634269
0.0,0.0,37.0,35.16,86.33,16.47,46.25,35.0,0.0,0.0,350.3,-8.7,15:46:06.072825
0.0,0.0,40.0,39.06,96.48,18.12,46.25,35.0,0.0,0.0,350.3,-8.7,15:46:06.515246
0.0,0.0,42.0,41.41,101.56,18.25,46.25,35.0,0.0,0.0,350.3,-8.7,15:46:06.949831
0.0,0.0,42.0,41.41,101.56,18.25,46.25,35.0,0.0,0.0,349.6,-12.4,15:46:07.389951
0.0,0.0,42.0,41.41,101.56,18.25,46.25,35.0,0.0,0.0,349.6,-12.4,15:46:07.831943
0.0,0.0,42.0,41.41,101.56,18.25,45.0,35.0,0.0,0.0,349.6,-12.4,15:46:08.271551
0.0,0.0,42.0,41.41,101.56,18.25,45.0,35.0,0.0,0.0,349.6,-12.4,15:46:08.754480
0.0,0.0,42.0,41.41,101.56,18.25,46.25,35.0,0.0,0.0,349.6,-12.4,15:46:09.189801
0.0,0.0,42.0,41.41,101.56,18.25,46.25,35.0,0.0,0.0,349.6,-12.4,15:46:09.627658
0.0,0.0,42.0,41.41,101.56,18.67,46.25,35.0,0.0,0.0,349.6,-12.4,15:46:10.066573
0.0,0.0,42.0,41.41,101.56,18.67,46.25,35.0,0.0,0.0,349.6,-12.4,15:46:10.503017
0.0,0.0,42.0,41.41,101.56,18.25,46.25,35.0,0.0,0.0,349.6,-12.4,15:46:10.938502
0.0,0.0,42.0,41.41,101.56,18.67,46.25,35.0,0.0,0.0,349.6,-12.4,15:46:11.376656
0.0,0.0,42.0,41.41,101.56,18.67,46.25,35.0,0.0,0.0,349.6,-12.4,15:46:11.814132
0.0,0.0,42.0,41.41,101.56,18.67,46.25,35.0,0.0,0.0,349.6,-12.4,15:46:12.250589
0.0,0.0,42.0,41.41,101.56,18.67,46.25,35.0,0.0,0.0,349.6,-12.4,15:46:12.781514
0.0,0.0,42.0,41.41,101.56,18.25,46.25,35.0,0.0,0.0,349.6,-12.4,15:46:13.277438
0.0,0.0,42.0,41.41,101.56,18.67,46.25,35.0,0.0,0.0,349.3,-12.5,15:46:13.713013
0.0,0.0,42.0,41.41,101.56,18.67,46.25,35.0,0.0,0.0,349.3,-12.5,15:46:14.149725
0.0,0.0,42.0,41.41,101.56,18.67,46.25,35.0,0.0,0.0,349.3,-12.5,15:46:14.662690
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.3,-12.5,15:46:15.110239
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.3,-12.5,15:46:15.546352
0.0,0.0,42.0,41.41,101.56,18.25,47.5,35.0,0.0,0.0,349.3,-12.5,15:46:15.981812
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.3,-12.5,15:46:16.480794
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.3,-12.5,15:46:16.918127
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:17.403900
0.0,0.0,42.0,41.41,101.56,18.25,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:17.841021
0.0,0.0,42.0,41.41,101.56,18.25,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:18.308831
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:18.744600
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:19.181525
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:19.616996
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:20.100376
0.0,0.0,42.0,41.41,101.56,18.25,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:20.536973
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:20.979305
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:21.419178
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:21.852879
0.0,0.0,42.0,41.41,101.56,18.25,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:22.288938
0.0,0.0,42.0,41.41,101.56,18.25,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:22.725896
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:23.160908
0.0,0.0,42.0,41.41,101.56,18.25,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:23.598071
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:24.033205
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:24.484649
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:24.920966
0.0,0.0,42.0,41.41,101.56,18.25,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:25.359398
0.0,0.0,42.0,41.41,101.56,18.25,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:25.860532
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:26.295873
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:26.732881
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:27.217145
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:27.686838
0.0,0.0,42.0,41.41,101.56,18.25,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:28.121323
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:28.591644
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:29.026739
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:29.477949
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:29.916456
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,349.1,-12.9,15:46:30.354106
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,348.8,-13.6,15:46:30.790159
0.0,0.0,42.0,41.41,101.56,18.25,47.5,35.0,0.0,0.0,348.8,-13.6,15:46:31.228643
0.0,0.0,42.0,41.41,101.56,18.25,47.5,35.0,0.0,0.0,348.8,-13.6,15:46:31.664353
0.0,0.0,42.0,41.41,101.56,18.25,47.5,35.0,0.0,0.0,348.8,-13.6,15:46:32.149692
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,348.8,-13.6,15:46:32.583429
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,348.8,-13.6,15:46:33.063701
0.0,0.0,42.0,41.41,101.56,18.67,47.5,35.0,0.0,0.0,348.8,-13.6,15:46:33.500296
0.0,0.0,4.0,3.91,10.16,8.24,47.5,35.0,0.0,0.0,348.8,-13.6,15:46:33.948712
0.0,0.0,5.0,4.69,15.23,3.84,47.5,35.0,0.0,0.0,348.8,-13.6,15:46:34.481765
0.0,0.0,5.0,4.69,15.23,3.84,47.5,35.0,0.0,0.0,348.8,-13.6,15:46:34.919909
0.0,0.0,9.57,7.03,20.31,3.84,48.75,35.0,0.0,0.0,348.8,-13.6,15:46:35.357217
0.0,0.0,12.0,11.72,30.47,6.59,48.75,35.0,0.0,0.0,348.8,-13.6,15:46:35.793392
0.0,0.0,12.0,11.72,30.47,6.59,48.75,35.0,0.0,0.0,348.8,-13.6,15:46:36.227856
0.0,0.0,15.0,13.28,35.55,6.73,48.75,35.0,0.0,0.0,348.8,-13.6,15:46:36.660393
0.0,0.0,18.0,17.19,40.63,8.37,48.75,35.0,0.0,0.0,348.8,-13.6,15:46:37.158084
0.0,0.0,22.0,20.31,50.78,9.88,48.75,35.0,0.0,0.0,348.8,-13.6,15:46:37.595184
0.0,0.0,25.0,23.44,55.86,10.43,48.75,35.0,0.0,0.0,348.8,-13.6,15:46:38.031194
0.0,0.0,28.0,26.56,66.02,12.08,47.5,35.0,0.0,0.0,348.8,-13.6,15:46:38.470384
0.0,0.0,28.0,29.69,71.09,13.31,47.5,35.0,0.0,0.0,348.8,-13.6,15:46:38.986058
0.0,0.0,34.0,33.59,81.25,14.96,47.5,35.0,0.0,0.0,349.7,-9.4,15:46:39.419475
0.0,0.0,37.0,35.94,91.41,16.47,47.5,35.0,0.0,0.0,349.7,-9.4,15:46:39.885212
0.0,0.0,41.0,39.06,96.48,18.12,48.75,35.0,0.0,0.0,349.7,-9.4,15:46:40.319512
0.0,0.0,42.0,41.41,101.56,18.25,48.75,35.0,0.0,0.0,349.7,-9.4,15:46:40.756388
0.0,0.0,42.0,41.41,101.56,18.67,48.75,35.0,0.0,0.0,349.7,-9.4,15:46:41.194913
0.0,0.0,42.0,41.41,101.56,18.67,48.75,35.0,0.0,0.0,349.7,-9.4,15:46:41.633417
0.0,0.0,42.0,41.41,101.56,18.25,48.75,35.0,0.0,0.0,349.7,-9.4,15:46:42.102217
0.0,0.0,42.0,41.41,101.56,18.67,48.75,35.0,0.0,0.0,348.9,-13.4,15:46:42.539493
0.0,0.0,42.0,41.41,101.56,18.25,48.75,35.0,0.0,0.0,348.9,-13.4,15:46:42.994391
0.0,0.0,42.0,41.41,101.56,18.67,50.0,35.0,0.0,0.0,348.9,-13.4,15:46:43.433168
0.0,0.0,42.0,41.41,101.56,18.67,50.0,35.0,0.0,0.0,348.9,-13.4,15:46:43.917918
0.0,0.0,42.0,41.41,101.56,18.67,48.75,35.0,0.0,0.0,348.9,-13.4,15:46:44.354509
0.0,0.0,42.0,41.41,101.56,18.25,48.75,35.0,0.0,0.0,348.9,-13.4,15:46:44.790067
0.0,0.0,42.0,41.41,101.56,18.25,48.75,35.0,0.0,0.0,348.9,-13.4,15:46:45.288361
0.0,0.0,42.0,41.41,101.56,18.67,48.75,35.0,0.0,0.0,348.9,-13.4,15:46:45.724345
0.0,0.0,42.0,41.41,101.56,18.67,48.75,35.0,0.0,0.0,348.9,-13.4,15:46:46.160925
0.0,0.0,0.0,0.0,0.0,3.29,48.75,35.0,0.0,0.0,348.9,-13.4,15:46:46.594893
0.0,0.0,0.0,0.0,0.0,0.14,48.75,35.0,8.4,0.0,348.9,-13.4,15:46:47.032424
0.0,0.0,0.0,0.0,0.0,0.0,50.0,35.0,8.74,0.0,348.9,-13.4,15:46:47.546245
0.0,0.0,11.0,10.16,25.39,5.08,50.0,35.0,5.29,-0.0,348.9,-13.4,15:46:47.997007
0.0,0.0,15.0,13.28,30.47,7.14,50.0,35.0,5.13,-0.0,348.9,-13.4,15:46:48.434815
0.0,0.0,19.0,17.19,40.63,8.24,50.0,35.0,1.72,0.0,348.9,-13.4,15:46:48.872725
0.0,0.0,23.0,22.66,55.86,10.43,50.0,35.0,0.0,0.0,348.9,-13.4,15:46:49.308689
0.0,0.0,27.0,25.78,60.94,11.67,50.0,35.0,0.0,0.0,350.1,-6.1,15:46:49.779746
0.0,0.0,30.0,29.69,71.09,13.31,50.0,35.0,0.0,0.0,350.1,-6.1,15:46:50.214727
0.0,0.0,0.0,1.56,5.08,6.59,50.0,35.0,0.0,0.0,350.1,-6.1,15:46:50.663464
0.0,0.0,0.0,0.0,0.0,0.14,51.25,35.0,0.0,0.0,350.1,-6.1,15:46:51.099979
0.0,0.0,10.65,8.59,20.31,3.84,51.25,35.0,0.0,0.0,350.6,-2.8,15:46:51.551434
0.0,0.0,18.0,15.62,40.63,8.24,51.25,35.0,0.0,0.0,350.6,-2.8,15:46:51.986609
0.0,0.0,22.0,21.09,50.78,10.02,51.25,35.0,0.0,0.0,350.6,-5.5,15:46:52.466286
0.0,0.0,0.0,0.0,0.0,3.29,51.25,35.0,0.0,0.0,350.2,-5.5,15:46:52.901913
0.0,0.0,0.0,0.0,0.0,0.55,51.25,35.0,0.0,0.0,350.2,-5.5,15:46:53.327034
0.0,0.0,-5.34,-2.34,10.16,1.65,51.25,35.0,0.0,0.0,350.2,-5.5,15:46:53.764715
0.0,0.0,-0.57,0.0,0.0,0.14,51.25,35.0,41.56,0.0,350.2,-5.5,15:46:54.200339
0.0,0.0,1.62,0.0,0.0,0.14,51.25,35.0,30.89,0.0,350.2,-5.5,15:46:54.670754
0.0,0.0,16.0,14.06,35.55,6.73,52.5,35.0,62.94,0.0,350.2,-5.5,15:46:55.105721
0.71,0.0,17.0,16.41,40.63,8.24,52.5,35.0,70.15,0.0,350.2,-5.5,15:46:55.543466
0.21,0.32,21.0,19.53,45.7,9.2,52.5,35.0,64.78,0.0,350.2,-5.5,15:46:55.978974
0.61,0.59,19.0,19.53,45.7,9.2,51.25,35.0,96.82,0.0,350.2,-5.5,15:46:56.412702
1.04,1.05,18.0,17.19,40.63,8.78,51.25,35.0,173.23,0.0,350.2,-5.5,15:46:56.861548
1.37,1.41,16.0,15.62,30.47,6.59,50.0,35.0,258.85,0.01,350.2,-5.5,15:46:57.300677
1.45,1.54,17.0,15.62,30.47,6.59,50.0,35.0,286.56,0.01,350.2,-5.5,15:46:57.783710
1.75,1.73,0.0,13.28,25.39,5.49,50.0,35.0,328.83,0.01,350.2,-5.5,15:46:58.218580
1.43,1.73,7.95,7.03,15.23,3.29,50.0,35.0,340.08,0.0,350.6,-1.9,15:46:58.686811
1.35,1.41,9.0,8.59,15.23,4.94,51.25,35.0,320.05,0.0,350.6,-1.9,15:46:59.123532
0.83,0.88,-2.22,0.0,0.0,1.65,51.25,35.0,237.05,0.0,350.6,-1.9,15:46:59.558801
0.71,0.73,-1.0,-0.78,5.08,1.78,51.25,35.0,173.19,-0.0,350.6,-1.9,15:46:59.995785
0.15,0.15,0.0,0.0,0.0,0.14,52.5,35.0,171.88,0.0,350.6,-1.9,15:47:00.433445
0.0,0.0,0.0,0.0,0.0,0.0,52.5,35.0,19.78,0.0,350.6,-1.9,15:47:00.884475
0.0,0.0,0.0,0.0,0.0,0.0,53.75,35.0,0.21,0.0,350.6,-1.9,15:47:01.320817
0.0,0.0,5.31,2.34,10.16,1.65,53.75,35.0,0.0,0.0,350.6,-1.9,15:47:01.758763
0.0,0.0,5.31,8.59,20.31,5.49,53.75,35.0,20.6,0.0,350.6,-1.9,15:47:02.255005
0.0,0.0,13.0,12.5,30.47,6.59,53.75,35.0,23.87,0.0,350.6,-1.9,15:47:02.691047
0.0,0.0,16.0,14.84,35.55,7.14,52.5,35.0,12.67,0.0,350.6,-1.9,15:47:03.129046
0.0,0.0,19.0,17.19,40.63,8.37,52.5,35.0,0.14,0.0,350.6,-4.8,15:47:03.563318
0.0,0.0,22.0,17.19,50.78,10.02,52.5,35.0,0.0,0.0,350.6,-4.8,15:47:04.046385
0.0,0.0,25.0,24.22,60.94,11.53,51.25,35.0,0.0,0.0,350.6,-4.8,15:47:04.480490
0.0,0.0,28.0,27.34,66.02,13.18,51.25,35.0,0.0,0.0,350.6,-4.8,15:47:04.916630
0.0,0.0,31.0,30.47,71.09,14.55,51.25,35.0,51.93,0.0,350.6,-4.8,15:47:05.380467
1.65,1.64,25.0,25.78,45.7,10.02,51.25,35.0,236.02,0.01,349.8,-10.7,15:47:05.818095
2.27,2.38,15.0,15.62,30.47,6.73,52.5,35.0,434.59,0.01,349.8,-10.7,15:47:06.298503
2.64,2.7,13.0,12.5,25.39,5.49,52.5,35.0,503.71,0.01,349.8,-10.7,15:47:06.733944
2.83,2.85,13.0,12.5,25.39,5.49,52.5,35.0,554.42,0.01,349.8,-10.7,15:47:07.170244
3.1,3.19,13.0,12.5,25.39,5.08,52.5,35.0,601.56,0.01,349.8,-10.7,15:47:07.596828
3.41,3.33,12.0,11.72,20.31,5.08,52.5,35.0,656.93,0.01,349.8,-10.7,15:47:08.041086
3.44,3.4,12.0,11.72,20.31,5.08,52.5,35.0,676.1,0.01,349.8,-10.7,15:47:08.491711
3.52,3.56,13.0,12.5,25.39,5.49,52.5,35.0,702.21,0.01,349.8,-10.7,15:47:08.928339
3.66,3.64,13.0,12.5,25.39,5.49,53.75,35.0,723.66,0.01,349.8,-10.7,15:47:09.365560
3.65,3.82,13.0,12.5,25.39,5.08,53.75,35.0,739.27,0.01,349.8,-10.7,15:47:09.802559
3.94,4.05,13.0,12.5,25.39,5.49,53.75,35.0,777.96,0.01,349.8,-10.7,15:47:10.238134
4.37,4.37,12.0,12.5,25.39,5.49,53.75,35.0,841.25,0.01,349.8,-10.7,15:47:10.722293
4.6,4.61,11.0,10.16,20.31,4.94,53.75,35.0,899.54,0.01,349.8,-10.7,15:47:11.191332
4.77,4.73,10.0,9.38,20.31,4.94,53.75,35.0,940.37,0.01,349.8,-10.7,15:47:11.626223
4.74,4.75,10.0,9.38,20.31,3.84,53.75,35.0,942.86,0.01,349.8,-10.7,15:47:12.061835
4.67,4.65,10.0,9.38,20.31,3.84,53.75,35.0,940.77,0.01,349.8,-10.7,15:47:12.514030
4.79,4.77,11.0,10.16,20.31,4.94,53.75,35.0,928.6,0.01,349.8,-10.7,15:47:12.949830
4.95,5.06,-3.12,0.0,5.08,3.29,55.0,35.0,948.42,-0.0,349.8,-10.7,15:47:13.385432
4.01,4.0,-6.0,-5.47,10.16,3.29,55.0,35.0,848.39,-0.0,350.3,0.0,15:47:13.836125
2.79,2.68,-8.0,-7.81,15.23,3.84,55.0,35.0,571.06,-0.0,350.3,0.0,15:47:14.271624
1.81,1.8,-5.0,-4.69,10.16,3.29,55.0,35.0,408.97,-0.0,350.3,0.0,15:47:14.708614
0.95,0.93,0.0,-2.34,5.08,3.29,55.0,35.0,253.51,-0.0,350.3,0.0,15:47:15.145141
0.41,0.4,3.03,-2.34,5.08,1.78,55.0,35.0,178.16,0.0,350.3,0.0,15:47:15.611597
0.22,0.18,6.0,4.69,10.16,3.29,55.0,35.0,116.4,0.0,350.3,0.0,15:47:16.045274
0.0,0.0,9.0,8.59,15.23,4.94,55.0,35.0,114.5,0.0,350.3,0.0,15:47:16.486978
0.0,0.0,11.0,9.38,25.39,5.08,55.0,35.0,33.48,0.0,350.3,0.0,15:47:16.923928
0.0,0.0,12.0,11.72,30.47,5.08,55.0,35.0,62.17,0.0,350.3,0.0,15:47:17.391306
0.37,0.37,11.0,10.16,25.39,5.49,55.0,35.0,67.72,0.0,350.3,0.0,15:47:17.826953
0.49,0.49,12.0,11.72,30.47,6.59,55.0,35.0,84.16,0.0,350.3,0.0,15:47:18.263567
0.71,0.72,11.0,10.16,25.39,6.59,55.0,35.0,120.28,0.0,350.7,-4.8,15:47:18.699462
0.88,0.86,12.0,11.72,30.47,6.59,55.0,35.0,156.46,0.0,350.7,-4.8,15:47:19.139467
0.92,0.95,12.0,11.72,30.47,5.49,55.0,35.0,182.8,0.0,350.7,-4.5,15:47:19.577412
0.89,0.83,14.0,13.28,35.55,6.73,55.0,35.0,176.55,0.0,350.7,-4.5,15:47:20.015653
1.22,1.22,14.0,13.28,25.39,6.59,55.0,35.0,217.91,0.0,350.7,-4.5,15:47:20.451071
1.39,1.39,14.0,13.28,25.39,5.49,55.0,35.0,267.14,0.0,350.5,-4.9,15:47:20.888625
1.59,1.59,14.0,13.28,25.39,6.59,55.0,35.0,306.03,0.01,350.5,-4.9,15:47:21.325819
1.9,1.88,14.0,13.28,25.39,5.49,55.0,35.0,356.03,0.01,350.5,-4.9,15:47:21.761990
2.17,2.14,13.0,12.5,25.39,5.49,55.0,35.0,420.04,0.01,350.5,-4.9,15:47:22.196515
2.32,2.36,12.0,11.72,20.31,5.08,55.0,35.0,466.93,0.01,350.5,-4.9,15:47:22.633455
2.4,2.46,11.0,10.16,20.31,4.94,55.0,35.0,476.32,0.01,350.5,-4.9,15:47:23.070294
2.66,2.59,11.0,9.38,20.31,4.94,55.0,35.0,517.96,0.01,350.5,-4.9,15:47:23.615764
2.89,2.9,9.0,8.59,15.23,3.84,55.0,35.0,561.78,0.01,350.5,-4.9,15:47:24.051825
2.76,2.81,7.0,6.25,15.23,3.84,55.0,35.0,560.31,0.0,350.5,-4.9,15:47:24.490341
2.45,2.49,9.0,8.59,15.23,4.94,55.0,35.0,512.79,0.01,350.5,-4.9,15:47:24.926392
2.11,2.16,10.0,9.38,20.31,4.94,55.0,35.0,432.39,0.0,350.5,-4.9,15:47:25.363483
1.99,1.97,11.0,10.16,20.31,4.94,55.0,35.0,389.82,0.0,350.6,-4.9,15:47:25.800958
1.85,1.97,12.0,11.72,20.31,4.94,56.25,35.0,366.47,0.01,350.6,-4.9,15:47:26.282300
1.79,1.93,12.0,11.72,20.31,5.08,56.25,35.0,370.6,0.01,350.6,-4.9,15:47:26.719242
1.64,1.71,12.0,11.72,20.31,5.08,55.0,35.0,353.28,0.01,350.6,-4.9,15:47:27.155978
1.83,1.74,12.0,11.72,20.31,5.08,55.0,35.0,344.86,0.01,350.6,-5.3,15:47:27.591656
1.98,1.97,11.0,10.16,20.31,4.94,55.0,35.0,381.21,0.0,350.6,-5.3,15:47:28.027041
2.07,1.9,10.0,9.38,20.31,4.94,56.25,35.0,394.4,0.0,350.6,-5.3,15:47:28.462030
2.0,1.95,10.0,9.38,20.31,4.94,56.25,35.0,405.77,0.0,350.6,-5.3,15:47:28.898942
1.98,2.1,9.0,8.59,15.23,4.94,56.25,35.0,401.46,0.0,350.6,-5.3,15:47:29.337909
1.9,1.92,8.0,7.81,15.23,3.84,56.25,35.0,382.75,0.0,350.6,-5.3,15:47:29.823836
1.73,1.63,8.0,7.81,15.23,3.84,56.25,35.0,351.78,0.0,350.6,-5.3,15:47:30.260631
1.62,1.63,9.0,8.59,15.23,3.84,56.25,35.0,316.14,0.0,350.8,-4.2,15:47:30.697647
1.39,1.4,9.0,8.59,15.23,3.84,56.25,35.0,289.32,0.0,350.8,-4.2,15:47:31.132943
1.17,1.03,-1.05,0.0,0.0,1.65,56.25,35.0,213.7,-0.0,350.8,-4.2,15:47:31.582338
0.55,0.53,0.0,0.0,0.0,0.55,56.25,35.0,133.66,0.0,350.8,-4.2,15:47:32.017066
0.15,0.15,2.66,1.56,5.08,1.78,57.5,35.0,116.47,0.0,350.8,-4.2,15:47:32.454385
0.0,0.0,5.0,4.69,10.16,3.29,57.5,35.0,76.56,0.0,350.8,-2.5,15:47:32.953352
0.19,0.0,6.0,5.47,10.16,3.43,57.5,35.0,63.79,0.0,351.1,-2.5,15:47:33.389227
0.15,0.0,7.0,6.25,15.23,3.43,57.5,35.0,63.72,0.0,351.0,-2.7,15:47:33.823931
0.0,0.0,8.0,7.81,20.31,4.94,57.5,35.0,25.27,0.0,351.0,-2.7,15:47:34.259285
0.0,0.0,9.0,8.59,20.31,4.94,57.5,35.0,25.83,0.0,351.1,-3.2,15:47:34.694790
0.0,0.0,9.0,8.59,25.39,5.49,57.5,35.0,24.45,0.0,351.1,-3.2,15:47:35.191932
0.0,0.0,10.0,9.38,25.39,5.49,57.5,35.0,23.66,0.0,351.0,-3.4,15:47:35.629997
0.0,0.0,12.0,11.72,30.47,6.59,57.5,35.0,22.71,0.0,351.0,-3.4,15:47:36.067128
0.0,0.0,14.0,13.28,30.47,6.73,57.5,35.0,21.05,0.0,350.9,-3.6,15:47:36.582308
0.0,0.0,16.0,15.62,35.55,8.24,56.25,35.0,20.45,0.0,350.9,-3.6,15:47:37.016177
0.0,0.0,17.0,16.41,40.63,8.24,56.25,35.0,19.53,0.0,350.9,-3.6,15:47:37.450014
0.0,0.0,20.0,18.75,45.7,8.78,56.25,35.0,17.25,0.0,350.9,-3.6,15:47:37.887518
0.0,0.0,22.0,21.09,50.78,10.02,56.25,35.0,22.87,0.0,350.9,-3.6,15:47:38.323029
0.41,0.32,22.0,21.09,50.78,10.02,56.25,35.0,68.95,0.0,350.9,-3.6,15:47:38.755452
1.13,1.13,18.0,17.19,40.63,8.78,57.5,35.0,179.91,0.0,350.9,-3.6,15:47:39.189439
1.33,1.27,16.0,15.62,30.47,8.78,57.5,35.0,256.99,0.01,350.7,-5.1,15:47:39.674102
1.51,1.39,16.0,15.62,30.47,5.49,56.25,35.0,275.02,0.01,350.7,-5.1,15:47:40.173748
1.58,1.58,16.0,15.62,30.47,6.59,56.25,35.0,304.81,0.01,350.6,-5.9,15:47:40.609815
1.72,1.49,15.0,15.62,30.47,6.59,56.25,35.0,314.04,0.01,350.6,-5.9,15:47:41.044079
2.03,2.01,15.0,14.84,25.39,5.49,57.5,35.0,369.73,0.01,350.6,-5.9,15:47:41.481814
2.21,2.25,13.0,12.5,25.39,5.49,57.5,35.0,441.08,0.01,350.6,-5.9,15:47:41.918622
2.45,2.45,12.0,11.72,20.31,5.08,57.5,35.0,484.19,0.01,350.6,-5.9,15:47:42.354697
2.54,2.39,11.0,10.16,20.31,4.94,57.5,35.0,484.19,0.01,350.6,-5.9,15:47:42.871465
2.46,2.46,10.0,9.38,20.31,4.94,57.5,35.0,492.89,0.01,350.6,-5.9,15:47:43.307343
